date,Apple,overlap,apple,aapl,apple store,apple watch,apple iphone,iphone,apple music,aapl stock price,aapl stock,apple pay,apple macbook,apple support,apple watch series 3,apple 4 watch,airpods,semiconductor,TSMC,apple factory,apple earnings,aapl earnings
2018-08-13,24.0,,24.0,15.0,45.0,21.0,11.0,24.0,27.0,43.0,20.0,24.0,49.0,61.0,10.0,3.0,7.0,58.0,20.0,55.0,2.0,2.0
2018-08-14,24.0,,24.0,16.0,40.0,22.0,10.0,23.0,25.0,46.0,21.0,24.0,46.0,62.0,8.0,4.0,6.0,66.0,20.0,42.0,0.0,2.0
2018-08-15,22.0,,22.0,18.0,36.0,20.0,10.0,24.0,27.0,35.0,17.0,26.0,39.0,79.0,9.0,3.0,6.0,50.0,18.0,26.0,0.0,2.0
2018-08-16,22.0,,22.0,19.0,36.0,19.0,9.0,22.0,29.0,37.0,27.0,19.0,39.0,57.0,7.0,5.0,6.0,54.0,17.0,59.0,1.0,0.0
2018-08-17,22.0,,22.0,20.0,36.0,19.0,10.0,23.0,30.0,25.0,23.0,22.0,39.0,62.0,10.0,5.0,6.0,64.0,18.0,56.0,1.0,2.0
2018-08-18,22.0,,22.0,7.0,42.0,21.0,10.0,24.0,31.0,11.0,6.0,21.0,49.0,53.0,10.0,4.0,6.0,32.0,14.0,44.0,0.0,0.0
2018-08-19,23.0,,23.0,5.0,39.0,22.0,11.0,24.0,32.0,4.0,5.0,21.0,44.0,51.0,12.0,5.0,6.0,46.0,10.0,15.0,2.0,0.0
2018-08-20,23.0,,23.0,19.0,42.0,20.0,10.0,23.0,24.0,19.0,21.0,24.0,45.0,68.0,7.0,7.0,6.0,73.0,15.0,22.0,2.0,0.0
2018-08-21,23.0,,23.0,16.0,38.0,21.0,9.0,22.0,28.0,35.0,25.0,23.0,45.0,60.0,6.0,7.0,6.0,79.0,29.0,22.0,1.0,5.0
2018-08-22,23.0,,23.0,16.0,39.0,18.0,9.0,22.0,25.0,26.0,20.0,24.0,40.0,69.0,7.0,6.0,6.0,54.0,15.0,39.0,0.0,5.0
2018-08-23,23.0,,23.0,15.0,40.0,20.0,10.0,22.0,28.0,28.0,17.0,26.0,41.0,65.0,6.0,7.0,6.0,93.0,15.0,22.0,0.0,7.0
2018-08-24,22.0,,22.0,14.0,42.0,19.0,10.0,22.0,30.0,42.0,21.0,20.0,42.0,60.0,7.0,7.0,7.0,60.0,18.0,31.0,0.0,0.0
2018-08-25,22.0,,22.0,4.0,41.0,20.0,10.0,24.0,28.0,7.0,6.0,23.0,40.0,65.0,8.0,7.0,6.0,28.0,10.0,34.0,1.0,0.0
2018-08-26,24.0,,24.0,2.0,38.0,21.0,10.0,24.0,28.0,4.0,3.0,20.0,55.0,56.0,9.0,7.0,6.0,25.0,13.0,48.0,0.0,3.0
2018-08-27,22.0,,22.0,14.0,37.0,19.0,10.0,22.0,22.0,21.0,19.0,22.0,53.0,51.0,7.0,6.0,7.0,75.0,31.0,33.0,1.0,2.0
2018-08-28,24.0,,24.0,20.0,37.0,19.0,10.0,22.0,29.0,46.0,22.0,23.0,53.0,66.0,8.0,6.0,6.0,88.0,75.0,38.0,0.0,0.0
2018-08-29,23.0,,23.0,20.0,35.0,19.0,10.0,22.0,30.0,34.0,24.0,21.0,44.0,63.0,7.0,5.0,7.0,90.0,46.0,33.0,0.0,0.0
2018-08-30,24.0,,24.0,22.0,36.0,19.0,11.0,22.0,29.0,46.0,31.0,23.0,44.0,62.0,7.0,6.0,7.0,79.0,31.0,29.0,1.0,0.0
2018-08-31,25.0,,25.0,25.0,34.0,22.0,12.0,24.0,29.0,44.0,31.0,23.0,47.0,51.0,8.0,11.0,6.0,84.0,32.0,26.0,4.0,2.0
2018-09-01,25.0,,25.0,6.0,38.0,21.0,10.0,24.0,31.0,3.0,5.0,20.0,43.0,64.0,8.0,10.0,7.0,30.0,19.0,28.0,3.0,0.0
2018-09-02,25.0,,25.0,2.0,40.0,23.0,11.0,24.0,31.0,3.0,4.0,20.0,42.0,62.0,9.0,9.0,7.0,37.0,10.0,48.0,1.0,0.0
2018-09-03,25.0,,25.0,7.0,37.0,21.0,11.0,24.0,25.0,3.0,2.0,18.0,48.0,62.0,7.0,8.0,6.0,58.0,23.0,30.0,1.0,0.0
2018-09-04,23.0,,23.0,19.0,36.0,21.0,10.0,23.0,25.0,39.0,26.0,22.0,45.0,60.0,7.0,8.0,6.0,77.0,11.0,20.0,2.0,2.0
2018-09-05,23.0,,23.0,20.0,33.0,19.0,10.0,22.0,24.0,30.0,29.0,22.0,40.0,73.0,6.0,8.0,6.0,77.0,28.0,29.0,2.0,0.0
2018-09-06,24.0,,24.0,18.0,30.0,18.0,10.0,22.0,26.0,69.0,22.0,20.0,42.0,56.0,8.0,7.0,7.0,91.0,25.0,20.0,1.0,0.0
2018-09-07,24.0,,24.0,17.0,32.0,20.0,10.0,22.0,26.0,41.0,21.0,19.0,33.0,49.0,8.0,9.0,6.0,77.0,26.0,60.0,0.0,0.0
2018-09-08,26.0,,26.0,6.0,40.0,22.0,10.0,23.0,27.0,0.0,3.0,20.0,41.0,60.0,7.0,10.0,7.0,39.0,26.0,33.0,1.0,0.0
2018-09-09,25.0,,25.0,3.0,36.0,22.0,11.0,24.0,33.0,7.0,3.0,20.0,46.0,62.0,7.0,9.0,6.0,38.0,9.0,46.0,2.0,0.0
2018-09-10,25.0,,25.0,20.0,32.0,20.0,12.0,22.0,26.0,33.0,22.0,19.0,43.0,56.0,7.0,8.0,6.0,59.0,42.0,48.0,0.0,0.0
2018-09-11,28.0,,28.0,22.0,34.0,20.0,13.0,24.0,25.0,51.0,25.0,21.0,51.0,65.0,5.0,10.0,6.0,90.0,14.0,36.0,4.0,0.0
2018-09-12,77.0,,77.0,35.0,57.0,61.0,52.0,49.0,22.0,66.0,43.0,27.0,62.0,60.0,17.0,72.0,10.0,80.0,31.0,45.0,4.0,0.0
2018-09-13,59.0,,59.0,27.0,62.0,71.0,44.0,59.0,28.0,36.0,41.0,29.0,47.0,73.0,21.0,100.0,10.0,82.0,31.0,37.0,2.0,0.0
2018-09-14,43.0,,43.0,24.0,69.0,58.0,27.0,43.0,26.0,60.0,30.0,27.0,41.0,60.0,15.0,78.0,9.0,90.0,38.0,21.0,3.0,2.0
2018-09-15,35.0,,35.0,4.0,52.0,44.0,21.0,36.0,29.0,10.0,3.0,26.0,45.0,58.0,15.0,52.0,8.0,39.0,23.0,57.0,1.0,0.0
2018-09-16,32.0,,32.0,3.0,45.0,40.0,18.0,33.0,25.0,7.0,1.0,24.0,45.0,52.0,12.0,43.0,8.0,28.0,16.0,74.0,2.0,0.0
2018-09-17,30.0,,30.0,21.0,41.0,37.0,15.0,30.0,27.0,63.0,18.0,26.0,41.0,71.0,12.0,34.0,9.0,63.0,28.0,20.0,2.0,0.0
2018-09-18,31.0,,31.0,22.0,45.0,37.0,16.0,30.0,29.0,42.0,29.0,27.0,40.0,77.0,12.0,30.0,9.0,74.0,8.0,12.0,0.0,2.0
2018-09-19,30.0,,30.0,17.0,41.0,38.0,14.0,28.0,27.0,45.0,25.0,26.0,45.0,70.0,13.0,30.0,8.0,66.0,17.0,49.0,1.0,2.0
2018-09-20,29.0,,29.0,16.0,41.0,34.0,14.0,28.0,26.0,54.0,17.0,28.0,45.0,63.0,10.0,32.0,9.0,46.0,19.0,44.0,1.0,2.0
2018-09-21,33.0,,33.0,17.0,64.0,46.0,18.0,33.0,31.0,28.0,22.0,31.0,45.0,69.0,10.0,50.0,9.0,64.0,17.0,30.0,2.0,0.0
2018-09-22,36.0,,36.0,4.0,60.0,47.0,19.0,36.0,34.0,14.0,5.0,32.0,44.0,78.0,14.0,49.0,9.0,38.0,7.0,48.0,1.0,3.0
2018-09-23,35.0,,35.0,2.0,52.0,44.0,16.0,34.0,31.0,7.0,2.0,26.0,46.0,72.0,13.0,43.0,9.0,40.0,9.0,27.0,0.0,0.0
2018-09-24,30.0,,30.0,17.0,45.0,37.0,14.0,28.0,25.0,24.0,22.0,29.0,51.0,63.0,12.0,35.0,8.0,63.0,25.0,45.0,1.0,5.0
2018-09-25,31.0,,31.0,19.0,42.0,43.0,14.0,28.0,26.0,33.0,16.0,25.0,47.0,86.0,13.0,46.0,9.0,68.0,17.0,32.0,2.0,0.0
2018-09-26,29.0,,29.0,13.0,46.0,36.0,13.0,26.0,30.0,33.0,18.0,27.0,44.0,76.0,12.0,37.0,9.0,68.0,36.0,20.0,2.0,5.0
2018-09-27,29.0,,29.0,15.0,39.0,34.0,12.0,27.0,25.0,24.0,19.0,29.0,35.0,66.0,9.0,32.0,8.0,78.0,17.0,45.0,2.0,5.0
2018-09-28,29.0,,29.0,16.0,46.0,34.0,12.0,28.0,33.0,47.0,16.0,28.0,38.0,77.0,12.0,31.0,8.0,66.0,12.0,38.0,0.0,2.0
2018-09-29,32.0,,32.0,5.0,49.0,36.0,14.0,29.0,32.0,14.0,5.0,24.0,47.0,64.0,10.0,34.0,9.0,44.0,16.0,28.0,1.0,3.0
2018-09-30,33.0,,33.0,2.0,44.0,36.0,14.0,29.0,31.0,0.0,2.0,31.0,46.0,54.0,9.0,32.0,9.0,42.0,3.0,46.0,0.0,0.0
2018-10-01,28.0,,28.0,18.0,41.0,30.0,12.0,26.0,27.0,41.0,22.0,25.0,42.0,66.0,9.0,30.0,8.0,60.0,30.0,40.0,1.0,7.0
2018-10-02,27.0,,27.0,15.0,40.0,30.0,12.0,25.0,30.0,36.0,21.0,29.0,43.0,67.0,10.0,29.0,8.0,78.0,33.0,32.0,1.0,2.0
2018-10-03,26.0,,26.0,15.0,40.0,32.0,12.0,25.0,29.0,33.0,18.0,25.0,40.0,73.0,10.0,28.0,8.0,57.0,25.0,32.0,0.0,2.0
2018-10-04,26.0,,26.0,19.0,36.0,28.0,11.0,25.0,30.0,49.0,21.0,28.0,37.0,65.0,7.0,28.0,8.0,57.0,37.0,33.0,1.0,2.0
2018-10-05,28.0,,28.0,15.0,41.0,32.0,11.0,25.0,29.0,32.0,23.0,29.0,35.0,66.0,9.0,30.0,8.0,62.0,21.0,65.0,1.0,2.0
2018-10-06,31.0,,31.0,5.0,48.0,34.0,12.0,27.0,30.0,0.0,5.0,23.0,42.0,58.0,7.0,28.0,9.0,35.0,7.0,62.0,0.0,3.0
2018-10-07,29.0,,29.0,2.0,46.0,30.0,12.0,26.0,27.0,7.0,2.0,22.0,39.0,61.0,8.0,23.0,8.0,36.0,12.0,41.0,1.0,0.0
2018-10-08,28.0,,28.0,14.0,45.0,28.0,11.0,24.0,29.0,42.0,16.0,27.0,45.0,65.0,7.0,23.0,8.0,73.0,17.0,33.0,2.0,2.0
2018-10-09,25.0,,25.0,16.0,35.0,28.0,10.0,23.0,25.0,17.0,21.0,24.0,33.0,72.0,8.0,20.0,8.0,74.0,27.0,36.0,1.0,2.0
2018-10-10,26.0,,26.0,23.0,38.0,28.0,11.0,23.0,27.0,34.0,32.0,20.0,41.0,80.0,7.0,23.0,9.0,85.0,23.0,21.0,1.0,5.0
2018-10-11,25.0,,25.0,27.0,36.0,26.0,10.0,23.0,25.0,59.0,34.0,23.0,43.0,62.0,9.0,20.0,8.0,100.0,26.0,47.0,4.0,5.0
2018-10-12,26.0,,26.0,22.0,40.0,27.0,11.0,24.0,31.0,48.0,25.0,24.0,38.0,69.0,8.0,19.0,8.0,69.0,27.0,27.0,1.0,2.0
2018-10-13,29.0,,29.0,4.0,42.0,33.0,12.0,27.0,32.0,4.0,4.0,29.0,52.0,57.0,10.0,23.0,9.0,47.0,10.0,10.0,0.0,0.0
2018-10-14,29.0,,29.0,3.0,39.0,33.0,12.0,27.0,29.0,0.0,2.0,20.0,47.0,67.0,7.0,23.0,9.0,53.0,20.0,34.0,3.0,0.0
2018-10-15,25.0,,25.0,16.0,36.0,27.0,11.0,24.0,27.0,27.0,21.0,24.0,40.0,67.0,8.0,21.0,9.0,64.0,17.0,37.0,6.0,5.0
2018-10-16,26.0,,26.0,17.0,36.0,26.0,11.0,23.0,27.0,36.0,20.0,22.0,36.0,59.0,8.0,21.0,8.0,84.0,45.0,41.0,7.0,5.0
2018-10-17,25.0,,25.0,18.0,37.0,26.0,10.0,23.0,29.0,43.0,19.0,25.0,42.0,58.0,8.0,20.0,9.0,72.0,23.0,29.0,3.0,7.0
2018-10-18,25.0,,25.0,15.0,40.0,24.0,11.0,24.0,23.0,19.0,17.0,20.0,39.0,60.0,5.0,22.0,8.0,64.0,49.0,17.0,2.0,7.0
2018-10-19,27.0,1.0,27.0,15.0,45.0,30.0,13.0,26.0,25.0,28.0,23.0,26.0,32.0,67.0,10.0,26.0,8.0,57.0,16.0,17.0,3.0,6.0
2018-10-20,28.0,1.0,28.0,4.0,42.0,31.0,12.0,26.0,26.0,5.0,4.0,28.0,37.0,64.0,9.0,23.0,8.0,28.0,18.0,57.0,2.0,0.0
2018-10-21,28.0,1.0,28.0,3.0,40.0,31.0,12.0,27.0,26.0,4.0,4.0,22.0,41.0,52.0,9.0,22.0,9.0,48.0,8.0,37.0,1.0,0.0
2018-10-22,26.0,1.0,26.0,16.0,39.0,27.0,11.0,23.0,24.0,26.0,18.0,26.0,36.0,59.0,7.0,20.0,8.0,62.0,25.0,24.0,5.0,6.0
2018-10-23,26.0,1.0,26.0,17.0,36.0,27.0,10.0,23.0,22.0,34.0,26.0,22.0,39.0,68.0,7.0,19.0,8.0,52.0,26.0,17.0,5.0,8.0
2018-10-24,26.0,1.0,26.0,17.0,36.0,25.0,11.0,23.0,22.0,38.0,27.0,24.0,36.0,67.0,7.0,19.0,8.0,75.0,29.0,48.0,3.0,12.0
2018-10-25,25.0,1.0,25.0,19.0,36.0,24.0,10.0,23.0,26.0,50.0,30.0,26.0,39.0,53.0,6.0,18.0,8.0,58.0,31.0,36.0,6.0,12.0
2018-10-26,27.0,1.0,27.0,21.0,43.0,26.0,12.0,26.0,25.0,27.0,24.0,23.0,37.0,66.0,6.0,20.0,8.0,52.0,17.0,29.0,7.0,5.0
2018-10-27,28.0,1.0,28.0,4.0,42.0,29.0,13.0,28.0,23.0,3.0,3.0,29.0,37.0,53.0,8.0,20.0,8.0,33.0,9.0,49.0,3.0,9.0
2018-10-28,27.0,1.0,27.0,2.0,37.0,29.0,12.0,27.0,27.0,2.0,2.0,24.0,39.0,55.0,9.0,19.0,8.0,50.0,7.0,24.0,0.0,2.0
2018-10-29,25.0,1.0,25.0,18.0,38.0,26.0,12.0,25.0,24.0,37.0,24.0,27.0,39.0,58.0,8.0,21.0,8.0,61.0,25.0,25.0,13.0,12.0
2018-10-30,36.0,1.0,36.0,21.0,47.0,26.0,12.0,24.0,24.0,42.0,26.0,35.0,83.0,74.0,7.0,17.0,11.0,66.0,21.0,38.0,14.0,8.0
2018-10-31,29.0,1.0,29.0,25.0,42.0,24.0,11.0,23.0,23.0,51.0,32.0,32.0,67.0,62.0,6.0,17.0,11.0,71.0,27.0,39.0,26.0,33.0
2018-11-01,29.0,1.0,29.0,56.0,43.0,27.0,11.0,25.0,27.0,60.0,68.0,34.0,64.0,62.0,7.0,18.0,9.0,61.0,27.0,43.0,94.0,100.0
2018-11-02,29.0,1.0,29.0,66.0,45.0,29.0,12.0,25.0,29.0,76.0,85.0,29.0,52.0,60.0,8.0,20.0,9.0,67.0,13.0,50.0,24.0,19.0
2018-11-03,28.0,1.0,28.0,11.0,47.0,31.0,12.0,27.0,29.0,9.0,10.0,25.0,42.0,60.0,8.0,23.0,10.0,37.0,4.0,35.0,3.0,2.0
2018-11-04,29.0,1.0,29.0,4.0,41.0,31.0,12.0,27.0,32.0,4.0,5.0,28.0,47.0,55.0,9.0,23.0,10.0,44.0,7.0,33.0,3.0,0.0
2018-11-05,28.0,1.0,28.0,29.0,39.0,28.0,12.0,25.0,26.0,31.0,32.0,43.0,44.0,65.0,9.0,17.0,9.0,62.0,19.0,29.0,3.0,4.0
2018-11-06,26.0,1.0,26.0,24.0,37.0,26.0,11.0,23.0,26.0,20.0,27.0,35.0,49.0,70.0,9.0,21.0,9.0,50.0,18.0,58.0,3.0,0.0
2018-11-07,26.0,1.0,26.0,24.0,39.0,26.0,12.0,23.0,23.0,30.0,30.0,32.0,42.0,71.0,8.0,18.0,10.0,58.0,26.0,35.0,2.0,8.0
2018-11-08,26.0,1.0,26.0,18.0,38.0,26.0,11.0,23.0,25.0,38.0,24.0,32.0,49.0,63.0,10.0,18.0,11.0,48.0,28.0,20.0,2.0,8.0
2018-11-09,27.0,1.0,27.0,17.0,42.0,28.0,11.0,24.0,27.0,33.0,20.0,30.0,49.0,61.0,10.0,18.0,10.0,52.0,21.0,36.0,0.0,0.0
2018-11-10,28.0,1.0,28.0,5.0,49.0,32.0,12.0,26.0,30.0,6.0,4.0,28.0,56.0,50.0,8.0,22.0,11.0,32.0,7.0,27.0,0.0,0.0
2018-11-11,29.0,1.0,29.0,2.0,42.0,32.0,13.0,27.0,27.0,2.0,4.0,24.0,58.0,56.0,11.0,23.0,11.0,36.0,12.0,34.0,0.0,0.0
2018-11-12,27.0,1.0,27.0,28.0,43.0,29.0,11.0,24.0,24.0,42.0,32.0,31.0,49.0,71.0,10.0,18.0,10.0,58.0,20.0,52.0,1.0,1.0
2018-11-13,28.0,1.0,28.0,29.0,39.0,28.0,11.0,23.0,26.0,27.0,38.0,31.0,51.0,56.0,9.0,19.0,10.0,67.0,11.0,32.0,3.0,6.0
2018-11-14,27.0,1.0,27.0,30.0,37.0,27.0,11.0,23.0,26.0,40.0,36.0,28.0,47.0,67.0,9.0,17.0,11.0,69.0,17.0,46.0,1.0,2.0
2018-11-15,27.0,1.0,27.0,28.0,38.0,29.0,11.0,23.0,27.0,48.0,37.0,30.0,48.0,72.0,9.0,18.0,11.0,68.0,33.0,23.0,3.0,1.0
2018-11-16,27.0,1.0,27.0,25.0,43.0,29.0,11.0,24.0,29.0,52.0,30.0,32.0,46.0,60.0,11.0,20.0,12.0,73.0,9.0,32.0,2.0,2.0
2018-11-17,29.0,1.0,29.0,6.0,50.0,30.0,13.0,27.0,31.0,12.0,8.0,31.0,62.0,65.0,12.0,21.0,13.0,45.0,17.0,35.0,0.0,0.0
2018-11-18,31.0,1.0,31.0,3.0,46.0,37.0,13.0,27.0,26.0,4.0,2.0,27.0,48.0,68.0,13.0,23.0,14.0,32.0,6.0,55.0,0.0,1.0
2018-11-19,30.0,1.0,30.0,25.0,45.0,34.0,12.0,25.0,25.0,32.0,36.0,32.0,56.0,74.0,15.0,22.0,14.0,59.0,28.0,43.0,0.0,4.0
2018-11-20,30.0,1.0,30.0,33.0,43.0,32.0,13.0,25.0,27.0,56.0,42.0,30.0,55.0,70.0,14.0,21.0,13.0,55.0,18.0,28.0,3.0,2.0
2018-11-21,34.0,1.0,34.0,26.0,53.0,36.0,14.0,25.0,31.0,58.0,42.0,31.0,59.0,71.0,20.0,21.0,16.0,55.0,12.0,23.0,1.0,0.0
2018-11-22,39.0,1.0,39.0,7.0,49.0,50.0,15.0,28.0,25.0,18.0,11.0,29.0,75.0,66.0,33.0,30.0,22.0,46.0,22.0,50.0,1.0,2.0
2018-11-23,47.0,1.0,47.0,15.0,81.0,72.0,20.0,33.0,29.0,23.0,24.0,31.0,100.0,63.0,55.0,43.0,35.0,47.0,27.0,71.0,0.0,0.0
2018-11-24,35.0,1.0,35.0,7.0,55.0,48.0,14.0,30.0,31.0,8.0,6.0,28.0,66.0,62.0,34.0,27.0,20.0,35.0,8.0,27.0,2.0,4.0
2018-11-25,32.0,1.0,32.0,4.0,52.0,45.0,14.0,29.0,32.0,3.0,4.0,30.0,57.0,58.0,26.0,27.0,17.0,36.0,5.0,48.0,1.0,0.0
2018-11-26,34.0,1.0,34.0,25.0,50.0,48.0,13.0,26.0,26.0,36.0,34.0,32.0,64.0,78.0,37.0,32.0,24.0,60.0,22.0,31.0,1.0,2.0
2018-11-27,28.0,1.0,28.0,29.0,41.0,36.0,12.0,24.0,28.0,52.0,36.0,36.0,54.0,63.0,22.0,22.0,16.0,69.0,13.0,25.0,0.0,5.0
2018-11-28,26.0,1.0,26.0,27.0,39.0,30.0,11.0,24.0,28.0,38.0,32.0,40.0,42.0,69.0,15.0,17.0,13.0,89.0,29.0,32.0,2.0,4.0
2018-11-29,26.0,1.0,26.0,26.0,40.0,30.0,11.0,23.0,27.0,48.0,34.0,39.0,46.0,67.0,13.0,18.0,13.0,63.0,37.0,33.0,1.0,0.0
2018-11-30,27.0,1.0,27.0,20.0,39.0,28.0,11.0,24.0,32.0,30.0,30.0,33.0,42.0,70.0,14.0,18.0,12.0,53.0,24.0,23.0,1.0,1.0
2018-12-01,27.0,1.0,27.0,6.0,45.0,33.0,11.0,26.0,33.0,8.0,6.0,33.0,48.0,60.0,15.0,22.0,13.0,39.0,5.0,53.0,0.0,0.0
2018-12-02,28.0,1.0,28.0,4.0,43.0,36.0,13.0,27.0,29.0,0.0,3.0,31.0,49.0,60.0,17.0,22.0,15.0,39.0,20.0,34.0,0.0,0.0
2018-12-03,27.0,1.0,27.0,26.0,39.0,31.0,11.0,23.0,28.0,40.0,27.0,36.0,44.0,76.0,14.0,22.0,15.0,73.0,16.0,18.0,2.0,4.0
2018-12-04,26.0,1.0,26.0,22.0,39.0,31.0,12.0,23.0,30.0,18.0,31.0,37.0,48.0,64.0,13.0,19.0,14.0,69.0,22.0,28.0,1.0,2.0
2018-12-05,26.0,1.0,26.0,13.0,39.0,32.0,12.0,24.0,25.0,26.0,13.0,40.0,40.0,56.0,13.0,19.0,14.0,69.0,23.0,30.0,0.0,0.0
2018-12-06,27.0,1.0,27.0,23.0,39.0,32.0,11.0,24.0,36.0,34.0,34.0,35.0,40.0,60.0,14.0,22.0,14.0,65.0,26.0,51.0,1.0,1.0
2018-12-07,26.0,1.0,26.0,23.0,41.0,34.0,11.0,23.0,36.0,41.0,30.0,34.0,42.0,66.0,14.0,24.0,14.0,63.0,24.0,38.0,1.0,0.0
2018-12-08,28.0,1.0,28.0,7.0,46.0,38.0,12.0,26.0,33.0,14.0,8.0,34.0,42.0,62.0,16.0,29.0,16.0,41.0,11.0,33.0,0.0,0.0
2018-12-09,28.0,1.0,28.0,4.0,47.0,37.0,13.0,26.0,32.0,8.0,4.0,30.0,42.0,53.0,16.0,25.0,16.0,42.0,14.0,25.0,1.0,0.0
2018-12-10,28.0,1.0,28.0,26.0,45.0,34.0,12.0,24.0,26.0,36.0,34.0,31.0,41.0,68.0,13.0,23.0,16.0,69.0,17.0,30.0,0.0,3.0
2018-12-11,28.0,1.0,28.0,22.0,39.0,35.0,12.0,23.0,27.0,39.0,34.0,100.0,37.0,51.0,15.0,22.0,14.0,65.0,22.0,24.0,1.0,0.0
2018-12-12,27.0,1.0,27.0,21.0,37.0,32.0,11.0,23.0,28.0,34.0,24.0,56.0,44.0,55.0,14.0,23.0,15.0,72.0,36.0,17.0,2.0,0.0
2018-12-13,27.0,1.0,27.0,20.0,40.0,34.0,11.0,23.0,28.0,41.0,24.0,42.0,44.0,65.0,15.0,23.0,14.0,76.0,10.0,42.0,0.0,0.0
2018-12-14,27.0,1.0,27.0,20.0,43.0,34.0,11.0,24.0,28.0,42.0,24.0,40.0,39.0,70.0,16.0,23.0,14.0,63.0,11.0,45.0,0.0,3.0
2018-12-15,30.0,1.0,30.0,7.0,54.0,40.0,13.0,27.0,35.0,11.0,8.0,40.0,42.0,91.0,19.0,30.0,17.0,25.0,5.0,37.0,2.0,0.0
2018-12-16,30.0,1.0,30.0,3.0,50.0,40.0,13.0,27.0,32.0,0.0,4.0,35.0,48.0,55.0,19.0,26.0,16.0,27.0,12.0,42.0,0.0,0.0
2018-12-17,27.0,1.0,27.0,17.0,48.0,36.0,11.0,24.0,28.0,38.0,21.0,36.0,45.0,57.0,17.0,26.0,16.0,50.0,15.0,57.0,1.0,2.0
2018-12-18,27.0,1.0,27.0,17.0,49.0,36.0,11.0,24.0,33.0,48.0,20.0,30.0,42.0,58.0,21.0,23.0,16.0,64.0,6.0,46.0,0.0,0.0
2018-12-19,28.0,1.0,28.0,20.0,50.0,35.0,11.0,24.0,31.0,44.0,27.0,30.0,40.0,61.0,16.0,25.0,16.0,53.0,10.0,26.0,1.0,2.0
2018-12-20,28.0,1.0,28.0,22.0,51.0,33.0,11.0,24.0,33.0,52.0,29.0,30.0,38.0,61.0,17.0,24.0,16.0,64.0,15.0,22.0,1.0,1.0
2018-12-21,29.0,1.0,29.0,27.0,53.0,37.0,12.0,25.0,35.0,48.0,34.0,34.0,40.0,63.0,16.0,25.0,17.0,44.0,14.0,50.0,1.0,2.0
2018-12-22,30.0,1.0,30.0,10.0,62.0,41.0,13.0,27.0,33.0,12.0,9.0,32.0,40.0,59.0,20.0,29.0,19.0,35.0,15.0,41.0,0.0,4.0
2018-12-23,31.0,1.0,31.0,6.0,64.0,41.0,13.0,28.0,34.0,4.0,4.0,28.0,36.0,53.0,18.0,28.0,21.0,26.0,3.0,57.0,0.0,0.0
2018-12-24,33.0,1.0,33.0,19.0,61.0,45.0,13.0,27.0,36.0,38.0,26.0,30.0,42.0,68.0,21.0,29.0,24.0,39.0,24.0,67.0,2.0,6.0
2018-12-25,41.0,1.0,41.0,7.0,55.0,100.0,18.0,35.0,55.0,8.0,10.0,28.0,48.0,68.0,61.0,54.0,43.0,32.0,13.0,70.0,1.0,0.0
2018-12-26,38.0,1.0,38.0,26.0,68.0,79.0,17.0,32.0,41.0,51.0,29.0,32.0,54.0,82.0,47.0,48.0,41.0,34.0,16.0,59.0,1.0,6.0
2018-12-27,34.0,1.0,34.0,27.0,59.0,56.0,15.0,30.0,41.0,41.0,30.0,31.0,46.0,81.0,26.0,36.0,30.0,44.0,17.0,81.0,0.0,0.0
2018-12-28,31.0,1.0,31.0,21.0,58.0,48.0,14.0,28.0,36.0,36.0,32.0,32.0,50.0,82.0,22.0,30.0,26.0,49.0,13.0,59.0,0.0,1.0
2018-12-29,31.0,1.0,31.0,4.0,55.0,46.0,14.0,28.0,30.0,10.0,3.0,31.0,44.0,73.0,19.0,28.0,23.0,36.0,14.0,33.0,0.0,0.0
2018-12-30,29.0,1.0,29.0,4.0,52.0,42.0,13.0,27.0,33.0,12.0,6.0,31.0,42.0,64.0,18.0,28.0,20.0,26.0,2.0,54.0,0.0,0.0
2018-12-31,27.0,1.0,27.0,20.0,48.0,35.0,10.0,24.0,31.0,34.0,23.0,27.0,36.0,56.0,14.0,20.0,17.0,32.0,16.0,49.0,0.0,4.0
2019-01-01,26.0,1.0,26.0,6.0,42.0,36.0,12.0,27.0,34.0,10.0,7.0,26.0,40.0,53.0,14.0,22.0,18.0,18.0,8.0,33.0,2.0,3.0
2019-01-02,28.0,1.0,28.0,35.0,44.0,36.0,12.0,25.0,32.0,50.0,44.0,27.0,44.0,73.0,12.0,20.0,19.0,43.0,11.0,49.0,5.0,8.0
2019-01-03,32.0,1.0,32.0,100.0,44.0,36.0,13.0,26.0,32.0,100.0,100.0,32.0,46.0,68.0,13.0,21.0,19.0,57.0,24.0,41.0,7.0,2.0
2019-01-04,31.0,1.0,31.0,54.0,43.0,34.0,12.0,25.0,29.0,56.0,63.0,34.0,44.0,71.0,14.0,22.0,18.0,56.0,21.0,38.0,5.0,11.0
2019-01-05,28.0,1.0,28.0,13.0,39.0,36.0,12.0,27.0,34.0,16.0,14.0,32.0,42.0,56.0,14.0,20.0,21.0,29.0,6.0,41.0,0.0,0.0
2019-01-06,27.0,1.0,27.0,6.0,38.0,36.0,12.0,26.0,32.0,7.0,4.0,28.0,40.0,60.0,14.0,21.0,19.0,45.0,13.0,48.0,1.0,0.0
2019-01-07,27.0,1.0,27.0,30.0,39.0,33.0,11.0,23.0,28.0,53.0,37.0,30.0,36.0,63.0,13.0,19.0,18.0,53.0,24.0,25.0,2.0,1.0
